id,name,num_users,total_cmt,positive,negative,neutral,average_completion_rate,number of resources,rank_binned,course_classification
C_948413,human embryology - phylogeny,9340,15.0,3.0,2.0,10.0,NaN,35,1,NaN
C_948414,new discoveries in unearthed documents,15593,24.0,10.0,2.0,12.0,NaN,230,9,NaN
C_948414,new discoveries in unearthed documents,15593,24.0,10.0,2.0,12.0,NaN,230,9,NaN
C_948414,new discoveries in unearthed documents,15593,24.0,10.0,2.0,12.0,NaN,230,9,NaN
C_948414,new discoveries in unearthed documents,15593,24.0,10.0,2.0,12.0,NaN,230,9,NaN
C_948414,new discoveries in unearthed documents,15593,24.0,10.0,2.0,12.0,NaN,230,4,NaN
C_948414,new discoveries in unearthed documents,15593,24.0,10.0,2.0,12.0,NaN,230,4,NaN
C_948414,new discoveries in unearthed documents,15593,24.0,10.0,2.0,12.0,NaN,230,4,NaN
C_948414,new discoveries in unearthed documents,15593,24.0,10.0,2.0,12.0,NaN,230,4,NaN
C_948414,new discoveries in unearthed documents,15593,24.0,10.0,2.0,12.0,NaN,230,1,NaN
C_948414,new discoveries in unearthed documents,15593,24.0,10.0,2.0,12.0,NaN,230,1,NaN
C_948414,new discoveries in unearthed documents,15593,24.0,10.0,2.0,12.0,NaN,230,1,NaN
C_948414,new discoveries in unearthed documents,15593,24.0,10.0,2.0,12.0,NaN,230,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948415,tsinghua university roller skating physical education course (basics),14776,100.0,39.0,8.0,53.0,NaN,30,1,NaN
C_948416,viscous fluid mechanics—laminar flow,116,NaN,NaN,NaN,NaN,NaN,19,1,NaN
C_948416,viscous fluid mechanics—laminar flow,116,NaN,NaN,NaN,NaN,NaN,19,1,NaN
C_948417,college freshman adjustment guide,16876,1728.0,917.0,103.0,708.0,NaN,125,1,NaN
C_948417,college freshman adjustment guide,16876,1728.0,917.0,103.0,708.0,NaN,125,1,NaN
C_948417,college freshman adjustment guide,16876,1728.0,917.0,103.0,708.0,NaN,125,1,NaN
C_948417,college freshman adjustment guide,16876,1728.0,917.0,103.0,708.0,NaN,125,1,NaN
C_948417,college freshman adjustment guide,16876,1728.0,917.0,103.0,708.0,NaN,125,1,NaN
C_948417,college freshman adjustment guide,16876,1728.0,917.0,103.0,708.0,NaN,125,1,NaN
C_948417,college freshman adjustment guide,16876,1728.0,917.0,103.0,708.0,NaN,125,1,NaN
C_948417,college freshman adjustment guide,16876,1728.0,917.0,103.0,708.0,NaN,125,1,NaN
C_948419,marx and contemporary european thought,16097,198.0,39.0,23.0,136.0,NaN,60,1,NaN
C_948419,marx and contemporary european thought,16097,198.0,39.0,23.0,136.0,NaN,60,1,NaN
C_948419,marx and contemporary european thought,16097,198.0,39.0,23.0,136.0,NaN,60,1,NaN
C_948419,marx and contemporary european thought,16097,198.0,39.0,23.0,136.0,NaN,60,1,NaN
C_948421,hospital quality control circle theory and practice,27023,1114.0,320.0,33.0,761.0,NaN,41,1,NaN
C_948421,hospital quality control circle theory and practice,27023,1114.0,320.0,33.0,761.0,NaN,41,1,NaN
C_948421,hospital quality control circle theory and practice,27023,1114.0,320.0,33.0,761.0,NaN,41,1,NaN
C_948421,hospital quality control circle theory and practice,27023,1114.0,320.0,33.0,761.0,NaN,41,1,NaN
C_948421,hospital quality control circle theory and practice,27023,1114.0,320.0,33.0,761.0,NaN,41,1,NaN
C_948421,hospital quality control circle theory and practice,27023,1114.0,320.0,33.0,761.0,NaN,41,1,NaN
C_948421,hospital quality control circle theory and practice,27023,1114.0,320.0,33.0,761.0,NaN,41,1,NaN
C_948421,hospital quality control circle theory and practice,27023,1114.0,320.0,33.0,761.0,NaN,41,1,NaN
C_948422,new energy vehicles,3569,169.0,66.0,3.0,100.0,NaN,55,NaN,NaN
C_948423,literature information retrieval and utilization,14334,148.0,33.0,5.0,110.0,NaN,51,NaN,NaN
C_948424,a required course for footwear designers—interpretation of modern fashion footwear classics,10475,62.0,34.0,1.0,27.0,0.6882364638758314,50,NaN,NaN
C_948433,sports protection specialist tutorial,6757,88.0,30.0,6.0,52.0,NaN,78,NaN,NaN
C_948434,international trade,296,3.0,3.0,0.0,0.0,NaN,73,NaN,NaN
C_948435,sanjiangyuan ecology,12668,23.0,9.0,4.0,10.0,0.7373879984526216,104,NaN,NaN
C_948436,"""chinese style"" clothing and clothing design - taking creative clothing as an example",2502,17.0,5.0,4.0,8.0,0.5668688408747807,49,NaN,NaN
C_948468,python big data analysis,10326,157.0,6.0,6.0,145.0,NaN,81,7,NaN
C_948468,python big data analysis,10326,157.0,6.0,6.0,145.0,NaN,81,7,NaN
C_948468,python big data analysis,10326,157.0,6.0,6.0,145.0,NaN,81,7,NaN
C_948468,python big data analysis,10326,157.0,6.0,6.0,145.0,NaN,81,7,NaN
C_948468,python big data analysis,10326,157.0,6.0,6.0,145.0,NaN,81,7,NaN
C_948468,python big data analysis,10326,157.0,6.0,6.0,145.0,NaN,81,7,NaN
C_948468,python big data analysis,10326,157.0,6.0,6.0,145.0,NaN,81,7,NaN
C_948468,python big data analysis,10326,157.0,6.0,6.0,145.0,NaN,81,7,NaN
C_948468,python big data analysis,10326,157.0,6.0,6.0,145.0,NaN,81,7,NaN
C_948485,data structures and algorithms,1756,6.0,2.0,2.0,2.0,NaN,96,NaN,NaN
C_948486,physical chemistry,8290,221.0,64.0,11.0,146.0,NaN,72,NaN,NaN
C_948488,mental health education tutorial for general college students,3606,2339.0,1321.0,104.0,914.0,0.7993080463754729,53,NaN,NaN
C_949540,college student mental health,13836,128.0,44.0,9.0,75.0,NaN,69,1,NaN
C_949540,college student mental health,13836,128.0,44.0,9.0,75.0,NaN,69,1,NaN
C_949540,college student mental health,13836,128.0,44.0,9.0,75.0,NaN,69,1,NaN
C_949540,college student mental health,13836,128.0,44.0,9.0,75.0,NaN,69,1,NaN
C_949541,product design principles,1552,49.0,31.0,1.0,17.0,0.8548224158310574,34,NaN,NaN
C_949542,thinking innovation and creativity development,2193,256.0,56.0,24.0,176.0,0.7464897392197078,64,NaN,NaN
C_955163,learning to make small programs - practical part: tree hole small program,17782,314.0,62.0,61.0,191.0,NaN,108,1,NaN
C_955163,learning to make small programs - practical part: tree hole small program,17782,314.0,62.0,61.0,191.0,NaN,108,1,NaN
C_696807,mechanical design,5453,106.0,9.0,12.0,85.0,NaN,117,5,NaN
C_696807,mechanical design,5453,106.0,9.0,12.0,85.0,NaN,117,5,NaN
C_696807,mechanical design,5453,106.0,9.0,12.0,85.0,NaN,117,5,NaN
C_696807,mechanical design,5453,106.0,9.0,12.0,85.0,NaN,117,5,NaN
C_696807,mechanical design,5453,106.0,9.0,12.0,85.0,NaN,117,5,NaN
C_696807,mechanical design,5453,106.0,9.0,12.0,85.0,NaN,117,5,NaN
C_696807,mechanical design,5453,106.0,9.0,12.0,85.0,NaN,117,5,NaN
C_696807,mechanical design,5453,106.0,9.0,12.0,85.0,NaN,117,5,NaN
C_696807,mechanical design,5453,106.0,9.0,12.0,85.0,NaN,117,5,NaN
C_696807,mechanical design,5453,106.0,9.0,12.0,85.0,NaN,117,5,NaN
C_677146,big data technology and applications,16459,120.0,21.0,6.0,93.0,NaN,164,1,NaN
C_677146,big data technology and applications,16459,120.0,21.0,6.0,93.0,NaN,164,1,NaN
C_677146,big data technology and applications,16459,120.0,21.0,6.0,93.0,NaN,164,1,NaN
C_677146,big data technology and applications,16459,120.0,21.0,6.0,93.0,NaN,164,1,NaN
C_677146,big data technology and applications,16459,120.0,21.0,6.0,93.0,NaN,164,1,NaN
C_677146,big data technology and applications,16459,120.0,21.0,6.0,93.0,NaN,164,1,NaN
C_696554,big data system basics,11301,14.0,2.0,1.0,11.0,NaN,96,1,NaN
C_696554,big data system basics,11301,14.0,2.0,1.0,11.0,NaN,96,1,NaN
C_696554,big data system basics,11301,14.0,2.0,1.0,11.0,NaN,96,1,NaN
C_696554,big data system basics,11301,14.0,2.0,1.0,11.0,NaN,96,1,NaN
C_696554,big data system basics,11301,14.0,2.0,1.0,11.0,NaN,96,1,NaN
C_696554,big data system basics,11301,14.0,2.0,1.0,11.0,NaN,96,1,NaN
C_696554,big data system basics,11301,14.0,2.0,1.0,11.0,NaN,96,1,NaN
C_696554,big data system basics,11301,14.0,2.0,1.0,11.0,NaN,96,1,NaN
C_696554,big data system basics,11301,14.0,2.0,1.0,11.0,NaN,96,1,NaN
C_696554,big data system basics,11301,14.0,2.0,1.0,11.0,NaN,96,1,NaN
C_696554,big data system basics,11301,14.0,2.0,1.0,11.0,NaN,96,1,NaN
C_696554,big data system basics,11301,14.0,2.0,1.0,11.0,NaN,96,1,NaN
C_696554,big data system basics,11301,14.0,2.0,1.0,11.0,NaN,96,1,NaN
C_696554,big data system basics,11301,14.0,2.0,1.0,11.0,NaN,96,1,NaN
C_696554,big data system basics,11301,14.0,2.0,1.0,11.0,NaN,96,1,NaN
C_696554,big data system basics,11301,14.0,2.0,1.0,11.0,NaN,96,1,NaN
C_696554,big data system basics,11301,14.0,2.0,1.0,11.0,NaN,96,1,NaN
C_696554,big data system basics,11301,14.0,2.0,1.0,11.0,NaN,96,1,NaN
C_696554,big data system basics,11301,14.0,2.0,1.0,11.0,NaN,96,1,NaN
C_696554,big data system basics,11301,14.0,2.0,1.0,11.0,NaN,96,1,NaN
C_734011,big data platform core technology,7323,14.0,5.0,2.0,7.0,0.5982062735851768,88,1,Satisfied
C_734011,big data platform core technology,7323,14.0,5.0,2.0,7.0,0.5982062735851768,88,1,Satisfied
C_694136,data mining: theory and algorithms,30849,527.0,116.0,85.0,326.0,NaN,126,1,NaN
C_694136,data mining: theory and algorithms,30849,527.0,116.0,85.0,326.0,NaN,126,1,NaN
C_694136,data mining: theory and algorithms,30849,527.0,116.0,85.0,326.0,NaN,126,1,NaN
C_694136,data mining: theory and algorithms,30849,527.0,116.0,85.0,326.0,NaN,126,1,NaN
C_694136,data mining: theory and algorithms,30849,527.0,116.0,85.0,326.0,NaN,126,1,NaN
C_694136,data mining: theory and algorithms,30849,527.0,116.0,85.0,326.0,NaN,126,1,NaN
C_862620,geology and engineering geology,5466,75.0,7.0,6.0,62.0,NaN,146,1,NaN
C_862620,geology and engineering geology,5466,75.0,7.0,6.0,62.0,NaN,146,1,NaN
C_862620,geology and engineering geology,5466,75.0,7.0,6.0,62.0,NaN,146,1,NaN
C_862620,geology and engineering geology,5466,75.0,7.0,6.0,62.0,NaN,146,1,NaN
C_862620,geology and engineering geology,5466,75.0,7.0,6.0,62.0,NaN,146,1,NaN
C_862620,geology and engineering geology,5466,75.0,7.0,6.0,62.0,NaN,146,1,NaN
C_697374,career exploration and choice,23820,785.0,104.0,29.0,652.0,NaN,62,1,NaN
C_697374,career exploration and choice,23820,785.0,104.0,29.0,652.0,NaN,62,1,NaN
C_697374,career exploration and choice,23820,785.0,104.0,29.0,652.0,NaN,62,1,NaN
C_697374,career exploration and choice,23820,785.0,104.0,29.0,652.0,NaN,62,1,NaN
C_697374,career exploration and choice,23820,785.0,104.0,29.0,652.0,NaN,62,1,NaN
C_697374,career exploration and choice,23820,785.0,104.0,29.0,652.0,NaN,62,1,NaN
C_697374,career exploration and choice,23820,785.0,104.0,29.0,652.0,NaN,62,1,NaN
C_697374,career exploration and choice,23820,785.0,104.0,29.0,652.0,NaN,62,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682345,automatic control theory (1),6420,49.0,10.0,4.0,35.0,NaN,179,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682330,automatic control theory (2),5469,40.0,5.0,9.0,26.0,NaN,104,1,NaN
C_682309,ic design and methods,2116,6.0,0.0,2.0,4.0,0.8051948051948052,50,1,Satisfied
C_682309,ic design and methods,2116,6.0,0.0,2.0,4.0,0.8051948051948052,50,1,Satisfied
C_682309,ic design and methods,2116,6.0,0.0,2.0,4.0,0.8051948051948052,50,1,Satisfied
C_682309,ic design and methods,2116,6.0,0.0,2.0,4.0,0.8051948051948052,50,1,Satisfied
C_682309,ic design and methods,2116,6.0,0.0,2.0,4.0,0.8051948051948052,50,1,Satisfied
C_682309,ic design and methods,2116,6.0,0.0,2.0,4.0,0.8051948051948052,50,1,Satisfied
C_682309,ic design and methods,2116,6.0,0.0,2.0,4.0,0.8051948051948052,50,1,Satisfied
C_682309,ic design and methods,2116,6.0,0.0,2.0,4.0,0.8051948051948052,50,1,Satisfied
